 21  692.093931 5.586E-28 1.486E+00.06650.077 4428.23320.74-.000879       0 3 3 11       0 2 2 11                    R 44f     4665632429 9 9 711    91.0   89.0
 21  692.094180 1.253E-30 7.742E+00.08470.116 5587.99860.690.000389       2 5 5 01       2 4 4 01                    R  4e     3666632429 9 9 711    11.0    9.0
 21  692.103326 1.861E-27 4.403E+00.06970.090 4307.80830.73-.000535       0 7 7 01       0 6 6 01                    R 27f     3666632429 9 9 711    57.0   55.0
 21  692.121956 1.926E-30 2.642E+00.06660.077 5708.52000.74-.000863       0 5 5 11       0 4 4 11                    R 43e     3665632429 9 9 711    89.0   87.0
 21  692.122603 1.058E-27 1.201E+00.06680.078 4238.86550.75-.000645       3 0 0 01       2 1 1 01                    P 43e     3665632429 9 9 711    85.0   87.0
 21  692.129013 4.052E-21 9.650E-01.06920.088 1007.13350.74-.000585       0 2 2 01       0 1 1 01                    R 29e     3766632429 9 9 711    61.0   59.0
 21  692.160136 4.297E-30 3.358E+00.06850.086 5534.31380.74-.000710       2 1 1 11       2 0 0 11                    Q 33e     3666632429 9 9 711    67.0   67.0
 21  692.167952 3.182E-27 3.151E-05.06800.084 1805.25230.74-.000783       0 3 3 01       1 0 0 02                    P 36e     3666632429 9 9 711    71.0   73.0
 21  692.193290 4.456E-29 1.953E-01.06610.075 4535.33920.74-.000626       1 1 1 11       0 2 2 11                    P 47e     3665632429 9 9 711    93.0   95.0
 21  692.201450 7.462E-25 2.830E+00.06940.089 2990.80310.73-.000560       0 5 5 01       0 4 4 01                    R 28e     4666632429 9 9 711    59.0   57.0
 21  692.203177 7.378E-30 1.170E+00.07350.099 5072.50010.70-.000978       3 2 2 01       3 1 1 01                    P 18f     3666632429 9 9 711    35.0   37.0
 21  692.203434 1.381E-30 1.831E+00.06990.091 5602.46330.73-.000508       4 1 1 03       4 0 0 03                    R 26e     3666632429 9 9 711    55.0   53.0
 21  692.221203 7.601E-28 1.895E+00.06940.089 4325.66560.73-.000560       2 3 3 02       2 2 2 02                    R 28e     3666632429 9 9 711    59.0   57.0
 21  692.238913 2.921E-30 1.381E+00.05950.066 5589.66860.68-.001182       1 1 1 12       1 0 0 12                    R 71e     3655532429 9 9 711   145.0  143.0
 21  692.246005 8.774E-27 9.567E-01.06650.077 3770.91730.74-.000879       0 2 2 11       0 1 1 11                    R 44e     4665632429 9 9 711    91.0   89.0
 21  692.259136 7.153E-24 2.482E+00.06420.070 2632.50220.73-.000840       1 1 1 01       1 0 0 01                    Q 56e     4755532429 9 9 711   113.0  113.0
 21  692.259634 2.486E-22 1.528E+00.06920.088 1675.77720.74-.000585       0 3 3 01       0 2 2 01                    R 29f     4766632429 9 9 711    61.0   59.0
 21  692.264972 1.151E-25 1.707E+00.06650.077 3360.51610.74-.000879       1 3 3 02       1 2 2 02                    R 44e     4665632429 9 9 711    91.0   89.0
 21  692.271877 1.728E-28 3.402E+00.06660.077 4835.28110.74-.000776       3 1 1 02       3 0 0 02                    Q 44e     3665632429 9 9 711    89.0   89.0
 21  692.300610 1.668E-28 1.848E-01.05780.065 4354.78590.66-.000594       1 2 2 01       0 3 3 01                    P 77e     4655532429 9 9 711   153.0  155.0
 21  692.304088 1.780E-30 8.154E-01.06370.070 5535.47590.72-.000596       3 1 1 01       2 2 2 01                    P 58e     3655532429 9 9 711   115.0  117.0
 21  692.311310 3.525E-30 3.372E+00.06810.084 5587.75720.74-.000722       2 1 1 11       2 0 0 11                    Q 35e     3666632429 9 9 711    71.0   71.0
 21  692.330050 3.658E-29 3.590E+00.06750.081 5141.24620.75-.000777       1 6 6 02       1 5 5 02                    R 38f     3666632429 9 9 711    79.0   77.0
 21  692.337707 2.808E-30 5.482E+00.07350.099 5600.39090.70-.000228       1 7 7 01       1 6 6 01                    R 17f     3666632429 9 9 711    37.0   35.0
 21  692.351673 1.775E-27 6.973E-01.06710.080 4010.58920.75-.000657       3 0 0 02       2 1 1 02                    P 41e     3665632429 9 9 711    81.0   83.0
 21  692.357104 2.530E-29 1.596E+00.07820.107 4796.48080.680.000062       3 2 2 02       3 1 1 02                    R 10f     3666632429 9 9 711    23.0   21.0
 21  692.381171 1.913E-30 5.332E-07.06800.084 2497.42030.74-.000628       2 0 0 02       0 3 3 01                    R 35e     3666632429 9 9 711    73.0   71.0
 21  692.386737 4.819E-25 2.009E-01.06370.070 2673.79120.72-.000596       1 1 1 01       0 2 2 01                    P 58e     4755532429 9 9 711   115.0  117.0
 21  692.400105 3.727E-21 9.664E-01.06890.088 1031.12910.74-.000609       0 2 2 01       0 1 1 01                    R 30f     3766632429 9 9 711    63.0   61.0
 21  692.401698 1.454E-30 2.316E+00.07590.103 5508.39610.68-.000072       3 3 3 02       3 2 2 02                    R 13f     3666632429 9 9 711    29.0   27.0
 21  692.409308 6.710E-24 1.392E+00.06400.070 2530.23390.72-.001040       1 1 1 02       1 0 0 02                    R 56e     4755532429 9 9 711   115.0  113.0
 21  692.415957 6.264E-26 2.588E-01.06450.071 3134.54990.73-.000602       2 0 0 02       1 1 1 02                    P 55e     4655532429 9 9 711   109.0  111.0
 21  692.426991 2.198E-30 3.363E-06.07910.108 2591.38660.68-.000558       1 3 3 02       2 0 0 03                    Q 10e     3666632429 9 9 711    21.0   21.0
 21  692.445218 7.172E-29 2.126E+00.05430.063 5058.49770.63-.000974       1 2 2 01       1 1 1 01                    Q 87e     4755532429 9 9 711   175.0  175.0
